ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Date,Month,Day,Hour,Weekday,Time_Duration(min)
A-512281,MapQuest,201.0,Low,2019-12-25 15:10:28,2019-12-25 16:10:11,40.750309,-75.007858,,,0.0,Accident on NJ-57 at Pleasant Valley Rd.,99.0,Pleasant Valley Rd,R,Washington,Warren,NJ,07882-4359,US,US/Eastern,KSMQ,2019-12-25 14:53:00,45.0,45.0,46.0,30.02,10.0,Variable,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,15,Wed,60.0
A-512282,MapQuest,201.0,High,2019-12-25 15:12:17,2019-12-25 16:26:56,41.39249,-73.47766899999998,,,0.0,Very slow traffic and left lane closed due to accident on I-84 Eastbound after Exit 4 US-202 Lake Ave Ext.,,US-202 E,R,Danbury,Fairfield,CT,06810,US,US/Eastern,KDXR,2019-12-25 14:53:00,43.0,40.0,58.0,29.65,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,15,Wed,75.0
A-512283,MapQuest,241.0,High,2019-12-25 16:35:33,2019-12-25 17:35:30,40.707527,-73.81890899999998,,,0.0,Right & center lane blocked and very slow traffic due to accident on I-678 Southbound after Exits 6 8 Van Wyck Expy.,,Van Wyck Expy N,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2019-12-25 16:51:00,39.0,35.0,82.0,30.16,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-25,Dec,25,16,Wed,60.0
A-512284,MapQuest,201.0,Low,2019-12-25 17:33:07,2019-12-25 19:11:27,41.011929,-73.702141,,,0.0,Accident on I-287 Cross Westchester Expy Westbound at Exit 10 NY-120 Westchester Ave.,,Cross Westchester Expy E,R,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2019-12-25 17:56:00,41.0,41.0,62.0,29.67,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-25,Dec,25,17,Wed,98.0
A-512285,MapQuest,245.0,Low,2019-12-25 17:35:23,2019-12-25 18:20:21,40.84222000000001,-73.931229,,,0.0,Two lanes blocked due to accident on Harlem River Dr Northbound near George Washington Bridge.,,Harlem River Dr S,R,New York,New York,NY,10032,US,US/Eastern,KNYC,2019-12-25 17:51:00,42.0,39.0,65.0,30.0,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-25,Dec,25,17,Wed,45.0
A-512286,MapQuest,201.0,High,2019-12-25 17:51:37,2019-12-25 19:25:05,40.844788,-73.92546800000002,,,0.0,Left lane blocked due to accident on I-95 Cross Bronx Expy Southbound before I-87.,,Alexander Hamilton Bridge,R,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2019-12-25 17:51:00,40.0,37.0,73.0,30.14,10.0,North,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,17,Wed,93.0
A-512287,MapQuest,241.0,Low,2019-12-25 18:32:39,2019-12-25 19:20:05,40.731228,-74.051277,,,0.0,Lane blocked due to accident on NJ-139 Holland Tunnel Westbound at Hoboken Ave.,,NJ-139 W,R,Jersey City,Hudson,NJ,07310,US,US/Eastern,KJRB,2019-12-25 18:51:00,42.0,42.0,65.0,30.02,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,18,Wed,47.0
A-512288,MapQuest,201.0,Low,2019-12-25 18:36:06,2019-12-25 19:05:25,41.117409,-73.41980699999998,,,0.0,Right lane blocked due to accident on US-7 Northbound at Exit 1 US-1.,,US-7 S,R,Norwalk,Fairfield,CT,06850,US,US/Eastern,KHPN,2019-12-25 18:56:00,33.0,33.0,85.0,29.66,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,18,Wed,29.0
A-512289,MapQuest,201.0,High,2019-12-25 18:52:03,2019-12-25 19:21:32,40.667072,-73.995743,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Exit 24 NY-27 Prospect Expy Exit 1.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11215,US,US/Eastern,KJRB,2019-12-25 18:51:00,42.0,42.0,65.0,30.02,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,18,Wed,29.0
A-512290,MapQuest,201.0,Low,2019-12-25 19:09:58,2019-12-25 20:23:57,40.886761,-73.815079,,,0.0,Left lane blocked due to accident on Hutchinson River Pkwy Southbound at Exit 6 I-95 Exit 14.,,New England Trwy N,R,Bronx,Bronx,NY,10464,US,US/Eastern,KLGA,2019-12-25 18:51:00,39.0,35.0,76.0,30.15,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,19,Wed,74.0
A-512291,MapQuest,201.0,High,2019-12-25 19:30:33,2019-12-25 20:23:32,40.60820800000001,-74.131935,,,0.0,HOV lane blocked due to accident on I-278 Westbound at Exit 11 Gannon Ave.,,I-278 W,R,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2019-12-25 19:35:00,36.0,36.0,84.0,30.15,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,19,Wed,53.0
A-512292,MapQuest,201.0,High,2019-12-25 19:28:28,2019-12-25 20:38:11,40.731777,-73.872086,,,0.0,Right lane blocked due to accident on I-495 Eastbound at Exit 19 Horace Harding Expy.,,Long Island Expy W,R,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2019-12-25 19:51:00,39.0,35.0,79.0,30.15,10.0,NE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,19,Wed,70.0
A-512293,MapQuest,201.0,Low,2019-12-25 20:12:59,2019-12-25 20:42:38,40.537899,-74.295517,,,0.0,Lane blocked due to accident on US-9 Southbound at King Georges Rd.,401.0,King Georges Rd,R,Woodbridge,Middlesex,NJ,07095,US,US/Eastern,KLDJ,2019-12-25 19:35:00,36.0,36.0,84.0,30.15,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,30.0
A-512294,MapQuest,201.0,Low,2019-12-25 20:11:37,2019-12-25 20:41:14,40.744755,-73.97094,,,0.0,Two lane blocked due to accident on Fdr Dr Northbound at Exit 9 42nd St.,2494.0,FDR Dr,L,New York,New York,NY,10016,US,US/Eastern,KNYC,2019-12-25 19:51:00,41.0,38.0,70.0,30.02,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,30.0
A-512295,MapQuest,201.0,Low,2019-12-25 20:33:28,2019-12-25 21:03:13,40.170513,-74.092598,,,0.0,Lane blocked due to accident on NJ-138 Eastbound at Allenwood Rd.,3400.0,State Highway 138,L,Wall Township,Monmouth,NJ,07719-9676,US,US/Eastern,KBLM,2019-12-25 20:56:00,30.0,30.0,100.0,30.0,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,30.0
A-512296,MapQuest,201.0,Low,2019-12-25 20:35:01,2019-12-25 21:24:55,39.76347,-75.534889,,,0.0,Accident on 32nd St at Van Buren St.,699.0,W 32nd St,R,Wilmington,New Castle,DE,19802,US,US/Eastern,KILG,2019-12-25 20:51:00,33.0,33.0,85.0,30.08,6.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,50.0
A-512297,MapQuest,201.0,High,2019-12-25 20:42:20,2019-12-25 21:11:55,40.609512,-74.149948,,,0.0,Left lane blocked due to accident on I-278 Westbound at Victory Blvd.,,Victory Blvd,R,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2019-12-25 20:55:00,34.0,34.0,90.0,30.15,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,30.0
A-512298,MapQuest,245.0,High,2019-12-25 21:05:49,2019-12-25 21:55:20,40.857105,-73.968361,,,0.0,Two lanes blocked due to accident on I-95 George Washington Bridge Northbound at Exits 72 72A 72B 73 73-74 74 I-95 Hov Ln.,2160.0,Center Ave,R,Fort Lee,Bergen,NJ,07024-5808,US,US/Eastern,KTEB,2019-12-25 20:51:00,34.0,34.0,89.0,30.14,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,21,Wed,50.0
A-512299,MapQuest,201.0,Low,2019-12-25 21:09:05,2019-12-25 21:56:19,40.684414,-73.64340200000002,,,0.0,Right lane blocked due to accident on Southern Pkwy Eastbound at Exit 18 Eagle Ave.,,Southern State Pkwy W,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-12-25 20:51:00,35.0,35.0,100.0,30.16,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,21,Wed,47.0
A-512300,MapQuest,241.0,High,2019-12-25 21:19:10,2019-12-25 22:27:10,40.06489600000001,-75.32122,,,0.0,Lane blocked due to accident on I-76 Eastbound at Exits 331A 331B 332 I-476 Exits 16 16A 16B.,,I-476 N,R,Conshohocken,Montgomery,PA,19428,US,US/Eastern,KLOM,2019-12-25 21:15:00,28.0,28.0,94.0,29.83,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,21,Wed,68.0
A-512301,MapQuest,201.0,Low,2019-12-25 21:17:12,2019-12-25 21:46:26,40.423569,-74.52583299999998,,,0.0,Right and center lane blocked due to accident on US-1 Northbound at Henderson Rd.,3788.0,US Highway 1,L,Monmouth Junction,Middlesex,NJ,08852-2253,US,US/Eastern,KTTN,2019-12-25 20:53:00,33.0,33.0,72.0,29.93,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,21,Wed,29.0
A-512302,MapQuest,201.0,Low,2019-12-25 22:13:06,2019-12-26 00:14:45,40.682384000000006,-73.66362,,,0.0,Left lane blocked due to accident on Southern Pkwy Eastbound at Exits 17N 17S Hempstead Ave.,,Southern State Pkwy E,R,Malverne,Nassau,NY,11565,US,US/Eastern,KJFK,2019-12-25 21:51:00,38.0,38.0,97.0,30.17,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,22,Wed,122.0
A-512303,MapQuest,201.0,Low,2019-12-25 23:13:59,2019-12-25 23:59:31,40.684414,-73.64340200000002,,,0.0,Left lane blocked due to accident on Southern Pkwy Westbound at Exit 18 Eagle Ave.,,Southern State Pkwy W,R,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-12-25 22:51:00,35.0,35.0,100.0,30.17,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,23,Wed,46.0
A-512304,MapQuest,245.0,High,2019-12-25 23:42:40,2019-12-26 00:10:03,40.60347,-74.067299,,,0.0,Two lanes blocked due to accident on I-278 Eastbound at Verrazano-Narrows Bridge.,,I-278 W,R,Staten Island,Richmond,NY,10305,US,US/Eastern,KEWR,2019-12-25 23:51:00,37.0,37.0,89.0,30.15,9.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,23,Wed,27.0
A-512305,MapQuest,201.0,High,2019-12-25 10:27:10,2019-12-25 10:59:00,41.74416400000001,-72.662338,,,0.0,Right lane closed due to accident on I-91 Southbound near Exits 27 28 29 CT-15 Exits 86 87.,,I-91 S,R,Hartford,Hartford,CT,06114,US,US/Eastern,KHFD,2019-12-25 10:53:00,35.0,35.0,57.0,30.21,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,32.0
A-512306,MapQuest,201.0,High,2019-12-25 17:14:07,2019-12-25 17:43:32,41.717091,-71.47333499999998,,,0.0,Right lane blocked due to accident on I-95 Southbound at RI-113 East Ave.,,I-295 N,R,Warwick,Kent,RI,02886,US,US/Eastern,KPVD,2019-12-25 16:51:00,36.0,31.0,82.0,30.12,10.0,South,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-25,Dec,25,17,Wed,29.0
A-512307,MapQuest,201.0,High,2019-12-25 18:57:08,2019-12-25 21:25:13,41.724567,-71.480438,,,3.78999996185,Right lane blocked due to accident on I-295 Southbound from RI-37 Exits 1 1A 1B to RI-2 Bald Hill Rd.,,Bald Hill Rd,R,Warwick,Kent,RI,02886,US,US/Eastern,KPVD,2019-12-25 18:51:00,35.0,35.0,85.0,30.12,10.0,WSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,18,Wed,148.0
A-512308,MapQuest,241.0,High,2019-12-25 05:49:41,2019-12-25 06:34:21,40.436352,-79.97168,,,1.35000002384,One lane blocked due to accident on I-376 Westbound from Exits 73A 73B PA-885 Bates St to Exit 72B PA-885 Boulevard Of The Allies.,,Boulevard of the Allies,R,Pittsburgh,Allegheny,PA,15213,US,US/Eastern,KAGC,2019-12-25 05:53:00,31.0,31.0,89.0,28.73,0.0,Calm,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,5,Wed,45.0
A-512309,MapQuest,201.0,High,2019-12-25 08:21:58,2019-12-25 09:06:39,40.430653,-79.957886,,,0.0,Shoulder closed due to accident on I-376 Westbound at Exits 73A 73B PA-885 Bates St.,,I-376 W,R,Pittsburgh,Allegheny,PA,15213,US,US/Eastern,KAGC,2019-12-25 07:53:00,32.0,32.0,85.0,28.75,0.12,Calm,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,45.0
A-512310,MapQuest,241.0,High,2019-12-25 11:09:55,2019-12-25 11:53:45,40.443096,-80.00883499999998,,,0.0,Lane blocked due to accident on I-279 Northbound near Duquesne Blvd.,,Fort Duquesne Brg N,R,Pittsburgh,Allegheny,PA,15222,US,US/Eastern,KAGC,2019-12-25 11:10:00,35.0,31.0,100.0,28.75,1.0,SSE,5.0,0.0,Fog,False,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,11,Wed,44.0
A-512311,MapQuest,241.0,Low,2019-12-25 14:14:41,2019-12-25 14:59:16,40.619801,-79.63542199999998,,,0.0,Lane blocked due to accident on PA-356 Southbound at PA-56.,6506.0,Leechburg Rd,L,Leechburg,Westmoreland,PA,15656-8540,US,US/Eastern,KBTP,2019-12-25 13:56:00,45.0,45.0,74.0,28.68,10.0,South,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,14,Wed,45.0
A-512312,MapQuest,241.0,Low,2019-12-25 16:58:51,2019-12-25 18:09:12,41.082981,-78.784325,,,0.0,Lane blocked due to accident on US-119 Blinker Pkwy both ways near US-322 Behringer Hwy.,1994.0,Blinker Pkwy,R,Du Bois,Clearfield,PA,15801-5240,US,US/Eastern,KDUJ,2019-12-25 16:53:00,46.0,46.0,51.0,28.12,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-25,Dec,25,16,Wed,70.0
A-512313,MapQuest,241.0,Low,2019-12-25 17:39:51,2019-12-25 18:09:31,40.30254,-78.91100300000002,,,0.0,Lane blocked due to accident on PA-403 Central Ave both ways at Osborne St.,220.0,Central Ave,L,Johnstown,Cambria,PA,15902-2405,US,US/Eastern,KJST,2019-12-25 17:54:00,48.0,45.0,46.0,27.65,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,2019,2019-12-25,Dec,25,17,Wed,30.0
A-512314,MapQuest,201.0,Low,2019-12-25 20:27:46,2019-12-25 20:57:26,41.105469,-78.771187,,,0.0,Lane blocked due to accident on US-219 Brady St both ways at Simpson Ave.,998.0,S Brady St,L,Du Bois,Clearfield,PA,15801-3401,US,US/Eastern,KDUJ,2019-12-25 20:53:00,38.0,38.0,65.0,28.12,10.0,East,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,20,Wed,30.0
A-512315,MapQuest,201.0,High,2019-12-25 22:59:18,2019-12-25 23:28:01,38.04517,-78.762108,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-64 in Greenwood.,,I-64 E,R,Greenwood,Albemarle,VA,22943,US,US/Eastern,KSHD,2019-12-25 22:55:00,29.0,29.0,93.0,28.86,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,22,Wed,29.0
A-512316,MapQuest,241.0,High,2019-12-25 01:08:49,2019-12-25 01:53:20,38.340263,-77.492622,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at Exits 133 133A 133B US-17-BR.,,I-95 S,R,Fredericksburg,Stafford,VA,22406,US,US/Eastern,KRMN,2019-12-25 01:15:00,28.0,28.0,100.0,29.99,5.0,Calm,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,1,Wed,45.0
A-512317,MapQuest,201.0,High,2019-12-25 01:21:46,2019-12-25 02:22:18,39.77108,-76.667564,,,0.0,Restrictions due to accident on I-83 Northbound at Exit 4 PA-851 Forrest Ave.,,I-83 S,R,Shrewsbury,York,PA,17361,US,US/Eastern,KTHV,2019-12-25 00:53:00,19.0,19.0,85.0,29.65,7.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,1,Wed,61.0
A-512318,MapQuest,406.0,High,2019-12-25 01:31:59,2019-12-25 02:16:32,39.407589,-76.58033,,,0.409999996424,Entry ramp to I-695 Westbound from Providence Rd Southbound closed due to stalled vehicle.,948.0,Providence Rd,L,Towson,Baltimore County,MD,21286-2902,US,US/Eastern,KDMH,2019-12-25 01:54:00,38.0,33.0,65.0,30.17,8.75,,0.375,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,1,Wed,45.0
A-512319,MapQuest,201.0,High,2019-12-25 01:38:45,2019-12-25 03:53:26,40.216244,-76.074089,,,0.0,Accident on I-76 Eastbound at Exit 286 Reading Interchange Exit Reading Interchange.,,I-76 W,R,Denver,Lancaster,PA,17517,US,US/Eastern,KLNS,2019-12-25 01:53:00,26.0,26.0,81.0,29.74,7.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,1,Wed,135.0
A-512320,MapQuest,201.0,High,2019-12-25 01:48:00,2019-12-25 02:32:37,38.801434,-77.518654,,,0.0,Accident on I-66 Eastbound at Exits 47 47A 47B VA-234-BR Sudley Rd.,,I-66 E,R,Manassas,Prince William,VA,20109,US,US/Eastern,KHEF,2019-12-25 01:56:00,22.0,22.0,89.0,29.98,9.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,1,Wed,45.0
A-512321,MapQuest,201.0,High,2019-12-25 02:58:48,2019-12-25 04:43:10,38.80283,-77.162758,,,0.0,Accident on I-395 Northbound at Exits 2A 2B VA-648 Edsall Rd.,,Henry Shirley Memorial Hwy N,R,Alexandria,Fairfax County,VA,22312,US,US/Eastern,KDCA,2019-12-25 02:52:00,32.0,32.0,92.0,30.2,4.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,2,Wed,104.0
A-512322,MapQuest,201.0,High,2019-12-25 03:39:04,2019-12-25 05:55:36,38.8237,-77.016159,,,0.0,Accident on I-295 Southbound at Exit 1 Laboratory Rd.,,I-295 N,R,Washington,District of Columbia,DC,20032,US,US/Eastern,KDCA,2019-12-25 03:52:00,32.0,32.0,92.0,30.19,4.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,3,Wed,137.0
A-512323,MapQuest,201.0,High,2019-12-25 06:17:59,2019-12-25 08:48:06,38.909611,-77.217911,,,1.12999999523,Right hand shoulder closed due to accident on I-495 Capital Beltway Southbound between Westpark Dr and Exits 47A-B 47B-A VA-7 Leesburg Pike.,,Capital Beltway S,R,Falls Church,Fairfax County,VA,22043,US,US/Eastern,KDCA,2019-12-25 05:52:00,30.0,30.0,96.0,30.2,6.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,6,Wed,150.0
A-512324,MapQuest,201.0,High,2019-12-25 07:41:19,2019-12-25 08:25:28,39.012531,-78.363029,,,8.39999961853,Left hand shoulder closed due to accident on I-81 Northbound between Exit 291 Mount Olive Rd and Exit 296 US-48 John Marshall Hwy.,,I-81 S,R,Strasburg,Shenandoah,VA,22657,US,US/Eastern,KOKV,2019-12-25 07:35:00,23.0,23.0,93.0,29.37,4.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,44.0
A-512325,MapQuest,201.0,High,2019-12-25 07:50:43,2019-12-25 08:50:10,39.070629,-76.635986,,,0.0,Left hand shoulder closed due to accident on I-97 Southbound at Exit 7 MD-3 Crain Hwy.,,I-97 N,R,Millersville,Anne Arundel,MD,21108,US,US/Eastern,KFME,2019-12-25 07:54:00,23.0,23.0,100.0,30.08,5.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,59.0
A-512326,MapQuest,406.0,High,2019-12-25 08:20:41,2019-12-25 09:37:33,38.844872,-77.430412,,,2.43000006676,Entry ramp to I-66 Eastbound from Sully Rd Eastbound closed due to accident.,5521.0,Pickwick Rd,R,Centreville,Fairfax County,VA,20120-2093,US,US/Eastern,KIAD,2019-12-25 07:52:00,24.0,24.0,88.0,29.85,4.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,77.0
A-512327,MapQuest,201.0,Low,2019-12-25 08:58:44,2019-12-25 09:43:22,41.23019,-76.99249300000002,,,0.670000016689,Accident on US-15 Market St Southbound between US-15 Market St Hastings St and Mountain Ave.,2.0,E Mountain Ave,R,Williamsport,Lycoming,PA,17702-7628,US,US/Eastern,KIPT,2019-12-25 08:54:00,25.0,25.0,88.0,29.62,10.0,Calm,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,45.0
A-512328,MapQuest,201.0,High,2019-12-25 10:02:36,2019-12-25 11:22:00,38.796402,-77.135902,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-495 Capital Beltway Southbound at Exit 173 VA-613 Van Dorn St.,,Capital Beltway W,R,Alexandria,Fairfax County,VA,22310,US,US/Eastern,KDAA,2019-12-25 08:54:00,32.0,32.0,92.0,30.2,4.0,Calm,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,79.0
A-512329,MapQuest,241.0,Low,2019-12-25 13:46:38,2019-12-25 14:31:02,39.09948,-76.90355699999998,,,0.0,Lane blocked due to accident on MD-198 Sandy Spring Rd Eastbound after Bauer Ln.,6051.0,Sandy Spring Rd,R,Laurel,Prince George's,MD,20707-2903,US,US/Eastern,KFME,2019-12-25 13:54:00,46.0,46.0,57.0,30.02,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,13,Wed,44.0
